text,label
"গটনা জাই হুক, এর উছিলায় দুকানদারদের বিরুদে আইনি বেবস্তা নেওয়া হুক। এরা জাতে আর কুনদিন সাদারন ক্রেতাদের সাথে খারাপ বেবহার না করতে পারে।।",0
"সব কাফেরের দল সেইদিন বুঝবে যেইদিন অাল্লাহ নিজে বিচার করবেন হাসরের ময়দানে । কাফেররা শুধু অাফসোস করবে সেইদিন ,,,, অাল্লাহ ছাড়া সেইদিন কোন সাহায্যকারী থাকবে না ।",1
"ধর্ম যার যার - উৎসব তার তার.. কিন্তু, নিরাপত্তা পাবার অধিকার সবার..",0
"যেকোনো ধর্মের প্রতি যেকোনো মানুষের দ্বিমত থাকতেই পারে , তাই বলে তাকে মেরে ফেলতে হবে এটা কোন ধর্মেই বলা হয়নি",0
আল্লা বিচার করবে যারা ইসলামের বিরুদ্ধতা করবে,0
সাগর-রুমি হত্যার বিচার তদন্ত ৭০ বারের উপরে পিছিয়ে গেছে,0
বাংলাদেশে রাষ্ট্র ধর্ম ইসলাম ছিল থাকবে সবসময়।। যার যার ধর্ম সে সে পালন করবে তাতে আমিও একমত কিনতু ইসলাম নিয়া টানাটানি করলে ভারতে নাগরিক দিতেছে ওখানে সোজা চলে যাওয়াই ভালো তাদের জন্য।,2
আজকে এ সাংবাদিক ভাই কে কাউয়া কাদের সাহেবের পক্ষ থেকে জানাই আন্তরিক অভিনন্দন।,1
ভাই এই ছোট্ট বোন টার পাশে একটু ধারান কোরআন গজল এবং আরও অনেক ভিডিও বানাই 💚💟,0
দে এইবার পাগল ছাগল বলে চালাইয়া দে😂😂😂,0
রাস্তা দিয়ে হাটতে পাগল আর মাদকসেবীরাই সাধারন মানুষকে আক্রমন করে।,0
এই দেশের ছাত্রলীগ রইল বড় রাজাকার ছাত্রলীগে দেশটারে লুটপাট করে হতাশ,1
ছাএ দল কে বন্ধ করা হোক সন্তাসি ছাএ লীগ কে,2
এ ধর্ম মন্ত্রী হিন্দুদের দালাল চুপ কর। তোর টুপি পরার যোগ্যতা নাই। টুপি খোল শালা।,2
